idx,created_date,updated_date,acidity,bitterness,body,coffeeing_note,content,expired,flavor,item_idx,item_type,like,overall,sweetness,member_idx
7854,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,26
7855,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,28
7856,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,29
7857,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,31
7858,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,32
7859,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,36
7860,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,39
7861,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,40
7862,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,50
7863,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,56
7864,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,65
7865,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,66
7866,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,70
7867,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,71
7868,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,76
7869,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,78
7870,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,92
7871,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,93
7872,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,94
7873,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,100
7874,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,101
7875,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,102
7876,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,103
7877,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,104
7878,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,119
7879,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,123
7880,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,124
7881,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,127
7882,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,138
7883,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,145
7884,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,148
7885,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,151
7886,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,154
7887,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,166
7888,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,167
7889,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,168
7890,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,169
7891,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,172
7892,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,189
7893,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,196
7894,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,199
7895,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,200
7896,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,203
7897,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,205
7898,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,208
7899,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,213
7900,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,219
7901,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,222
7902,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,227
7903,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,235
7904,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,249
7905,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,260
7906,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,265
7907,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,267
7908,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,268
7909,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,278
7910,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,283
7911,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,290
7912,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,301
7913,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,320
7914,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,321
7915,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,331
7916,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,335
7917,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,337
7918,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,341
7919,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,342
7920,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,344
7921,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,347
7922,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,359
7923,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,364
7924,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,371
7925,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,373
7926,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,375
7927,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,386
7928,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,388
7929,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,399
7930,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,413
7931,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,422
7932,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,424
7933,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,425
7934,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,427
7935,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,429
7936,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,441
7937,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,445
7938,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,448
7939,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,449
7940,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,454
7941,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,455
7942,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,456
7943,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,462
7944,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,470
7945,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,475
7946,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,478
7947,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,479
7948,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,483
7949,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,485
7950,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,488
7951,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,491
7952,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,492
7953,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,499
7954,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,500
7955,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,501
7956,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,502
7957,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,503
7958,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,514
7959,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,520
7960,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,522
7961,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,524
7962,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,533
7963,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,536
7964,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,537
7965,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,544
7966,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,545
7967,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,548
7968,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,549
7969,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,550
7970,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,552
7971,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,558
7972,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,561
7973,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,575
7974,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,582
7975,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,587
7976,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,590
7977,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,594
7978,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,616
7979,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,636
7980,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,638
7981,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,639
7982,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,640
7983,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,647
7984,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,651
7985,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,664
7986,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,665
7987,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,668
7988,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,669
7989,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,671
7990,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,674
7991,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,682
7992,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,683
7993,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,694
7994,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,702
7995,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,703
7996,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,708
7997,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,714
7998,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,715
7999,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,717
8000,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,728
8001,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,744
8002,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,751
8003,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,752
8004,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,756
8005,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,758
8006,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,765
8007,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,766
8008,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,767
8009,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,770
8010,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,784
8011,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,787
8012,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,789
8013,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,790
8014,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,792
8015,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,795
8016,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,796
8017,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,798
8018,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,800
8019,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,809
8020,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,815
8021,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,818
8022,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,821
8023,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,822
8024,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,823
8025,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,828
8026,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,830
8027,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,831
8028,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,5,8,839
8029,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,841
8030,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,846
8031,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,849
8032,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,851
8033,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,859
8034,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,863
8035,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,868
8036,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,869
8037,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,876
8038,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,877
8039,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,886
8040,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,891
8041,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,3,8,892
8042,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,7,8,893
8043,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,896
8044,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,10,8,910
8045,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,912
8046,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,917
8047,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,1,8,918
8048,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,2,8,925
8049,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,933
8050,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,934
8051,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,937
8052,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,940
8053,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,9,8,947
8054,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,949
8055,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,6,8,952
8056,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,4,8,954
8057,,,4,5,8,"다크초코, 아몬드, 고소한, 달콤한, 여운있는",커피가 괜찮아요,N,6,40,bean,0,8,8,958
