idx,created_date,updated_date,acidity,bitterness,body,coffeeing_note,content,expired,flavor,item_idx,item_type,like,overall,sweetness,member_idx
7277,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,68
7278,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,73
7279,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,74
7280,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,76
7281,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,78
7282,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,83
7283,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,88
7284,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,89
7285,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,94
7286,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,96
7287,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,101
7288,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,102
7289,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,104
7290,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,110
7291,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,113
7292,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,115
7293,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,120
7294,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,122
7295,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,123
7296,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,124
7297,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,125
7298,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,136
7299,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,140
7300,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,144
7301,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,153
7302,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,156
7303,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,165
7304,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,175
7305,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,176
7306,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,183
7307,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,187
7308,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,188
7309,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,189
7310,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,195
7311,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,196
7312,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,200
7313,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,201
7314,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,204
7315,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,207
7316,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,215
7317,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,216
7318,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,225
7319,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,226
7320,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,227
7321,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,229
7322,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,230
7323,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,232
7324,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,234
7325,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,235
7326,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,236
7327,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,247
7328,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,253
7329,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,257
7330,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,261
7331,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,273
7332,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,274
7333,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,277
7334,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,289
7335,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,300
7336,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,302
7337,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,304
7338,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,308
7339,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,311
7340,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,319
7341,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,324
7342,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,327
7343,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,329
7344,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,330
7345,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,333
7346,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,335
7347,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,343
7348,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,352
7349,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,354
7350,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,357
7351,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,364
7352,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,365
7353,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,366
7354,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,368
7355,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,372
7356,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,375
7357,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,390
7358,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,398
7359,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,403
7360,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,406
7361,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,412
7362,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,418
7363,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,419
7364,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,421
7365,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,431
7366,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,437
7367,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,439
7368,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,441
7369,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,451
7370,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,453
7371,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,456
7372,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,458
7373,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,468
7374,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,474
7375,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,475
7376,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,479
7377,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,485
7378,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,488
7379,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,500
7380,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,504
7381,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,506
7382,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,511
7383,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,516
7384,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,518
7385,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,520
7386,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,530
7387,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,543
7388,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,545
7389,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,546
7390,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,553
7391,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,554
7392,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,555
7393,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,558
7394,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,559
7395,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,560
7396,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,565
7397,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,566
7398,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,571
7399,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,575
7400,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,581
7401,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,582
7402,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,585
7403,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,586
7404,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,587
7405,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,588
7406,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,589
7407,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,597
7408,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,599
7409,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,602
7410,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,606
7411,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,608
7412,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,613
7413,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,617
7414,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,618
7415,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,619
7416,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,623
7417,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,633
7418,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,638
7419,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,642
7420,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,647
7421,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,661
7422,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,664
7423,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,671
7424,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,682
7425,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,683
7426,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,684
7427,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,7,8,689
7428,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,692
7429,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,694
7430,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,698
7431,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,700
7432,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,716
7433,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,718
7434,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,720
7435,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,721
7436,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,727
7437,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,746
7438,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,749
7439,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,751
7440,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,760
7441,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,761
7442,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,763
7443,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,766
7444,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,768
7445,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,777
7446,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,778
7447,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,779
7448,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,780
7449,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,782
7450,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,788
7451,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,792
7452,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,803
7453,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,815
7454,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,822
7455,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,823
7456,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,832
7457,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,842
7458,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,4,8,846
7459,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,854
7460,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,865
7461,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,866
7462,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,1,8,869
7463,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,872
7464,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,875
7465,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,884
7466,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,886
7467,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,889
7468,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,8,8,890
7469,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,899
7470,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,2,8,902
7471,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,903
7472,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,9,8,908
7473,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,5,8,909
7474,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,910
7475,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,6,8,914
7476,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,10,8,916
7477,,,4,5,8,"오렌지, 초코, 부드러운, 진한, 풍부한, 아침",커피가 괜찮아요,N,6,37,bean,0,3,8,920
